"","GEOID_2020","percentage_age_65_and_over","percentage_prime_age","percentage_employed","percentage_education","population_total","percentage_white","percentage_ethnicity_black_hispanic_latino","median_gross_rent_percent_of_income","percentage_income_below_poverty","percentage_small","percentage_tenure_owner","housing_units_total","percentage_housing_units_vacant","percentage_travel_time_less_than_30","percentage_mhc","percentage_urban","population_1000s","median_household_income_1000s","housing_value_median_1000s","all_permits","year"
"263",180779660003,9.85342019543974,23.6970684039088,94.0789473684211,7.01330108827086,1228,95.1271186440678,1.04384133611691,NA,11.0749185667752,58.2463465553236,86.2212943632568,704,30.3977272727273,72.9678638941399,28.8352272727273,0,1.228,55.3963753658537,129.255203252033,169,2000
"264",180779661001,6.36042402826855,22.6855123674912,92.7916120576671,10.1534828807556,1415,96.6037735849057,2.27272727272727,10.7,6.96517412935323,56.4393939393939,85.6060606060606,556,6.29496402877698,80.2612481857765,36.3309352517986,54.8845470692718,1.415,53.3869078455285,85.9697398373984,169,2000
"265",180779661004,9.30946291560102,23.7851662404092,94.4903581267218,18.3805668016194,1955,98.3493810178817,1.48448043184885,25.2,11.6459627329193,50.472334682861,87.9892037786775,818,8.06845965770171,68.4738955823293,21.8826405867971,22.6765799256506,1.955,71.4856422357723,148.49318699187,169,2000
"266",180779663002,12.9341317365269,22.0359281437126,95.7104557640751,8.15109343936382,835,98.6885245901639,2.33333333333333,20.6,12.78928136419,52.6666666666667,71.3333333333333,335,8.95522388059701,71.551724137931,37.3134328358209,100,0.835,48.4286181300813,100.247930894309,169,2000
"267",180779663003,7.28571428571429,10.8095238095238,79.1199309749784,39.1129032258064,2100,96.9072164948454,2.68041237113402,16.9,6.01436265709156,66.5979381443299,63.5051546391753,566,14.3109540636042,87.0307167235495,7.77385159010601,53.886925795053,2.1,75.8186974796748,132.41143495935,169,2000
"268",180779664004,12.9255626081939,23.6583958453549,92.3828125,29.3061224489796,1733,96.5986394557823,2.71739130434783,18.4,16.1569532602424,63.4510869565217,73.0978260869565,795,7.42138364779874,88.3977900552486,14.0880503144654,100,1.733,64.6276016260163,161.869597560976,169,2000
"269",180799602001,10.5694564279551,25.3235547886109,73.5435229609322,4.31472081218274,2318,97.3201692524683,1.09439124487004,13.7,13.4699215344377,51.4363885088919,82.2161422708618,802,11.8453865336658,52.6903553299492,17.5810473815461,0.36319612590799,2.318,62.1371845121951,111.52018699187,208,2000
"270",180799602002,13.5777325186694,20.8418194161575,95.2817824377457,8.77712031558185,1473,98.6230636833047,1.23022847100176,14.8,3.87596899224806,58.5237258347979,79.7891036906854,613,6.6884176182708,61.9318181818182,8.97226753670473,66.8852459016394,1.473,56.6738977235772,128.20312601626,208,2000
"271",180799602003,5.8472553699284,26.8496420047733,96.9325153374233,5.69498069498069,1676,95.6738768718802,1.69204737732657,18.1,7.8031212484994,51.7766497461929,82.9103214890017,721,15.1178918169209,63.8772663877266,39.6671289875173,0,1.676,54.8718397154472,119.185321138211,208,2000
"272",180799603013,9.44981100377992,23.1835363292734,98.5925925925926,7.08661417322835,2381,97.6054732041049,0.692041522491349,23.4,4.11591768164637,55.4786620530565,88.3506343713956,919,5.00544069640914,66.3573085846868,25.4624591947769,0,2.381,61.7945079268293,141.429239837398,208,2000
"273",180799603024,9.5749342681858,24.6494303242769,90.7844990548204,4.23728813559322,4564,97.5683890577508,1.51975683890578,28.9,11.5172869412024,52.2796352583587,83.7082066869301,2273,27.6286845578531,51.0615133369624,65.6401231852178,85.9216893972723,4.564,56.809164796748,66.1305691056911,208,2000
"274",180799604001,21.7855409995148,19.9417758369723,91.9514884233738,3.73760488176964,2061,99.2628992628993,1.61290322580645,23.4,19.644723092999,65.136476426799,61.5384615384615,861,5.45876887340302,83.9285714285714,28.4552845528455,80.7737397420867,2.061,42.5174470325203,94.6869512195122,208,2000
"275",180799605002,10.7438016528926,27.4793388429752,93.1034482758621,12.8664495114007,968,98.4455958549223,1.83246073298429,19.2,3.87434554973822,58.1151832460733,69.6335078534031,399,5.26315789473684,71.6049382716049,7.5187969924812,100,0.968,62.239386300813,102.051491869919,208,2000
"276",180816104031,10.5717185385656,27.6556156968877,97.0822281167109,16.5193370165746,5912,96.1319218241042,1.8579686209744,23.8,12.7692046803459,60.4459124690339,69.4880264244426,2705,8.50277264325323,58.8885053503624,27.3197781885397,98.5671191553544,5.912,55.6293353252033,151.950012195122,1480,2000
"277",180816104033,10.5717185385656,27.6556156968877,97.0822281167109,16.5193370165746,5912,96.1319218241042,1.8579686209744,23.8,12.7692046803459,60.4459124690339,69.4880264244426,2705,8.50277264325323,58.8885053503624,27.3197781885397,98.5671191553544,5.912,55.6293353252033,151.950012195122,1480,2000
"278",180816106032,10.361216730038,23.7642585551331,98.2625482625483,13.3704735376045,1052,97.6923076923077,2.23325062034739,22.7,3.70722433460076,54.590570719603,91.8114143920596,477,15.7232704402516,69.8189134808853,75.6813417190776,100,1.052,58.6157317073171,19.9894674796748,1480,2000
"279",180816106082,13.5815991237678,24.8630887185104,97.1563981042654,9.05923344947735,913,100,1.78041543026706,12.5,4.31893687707641,54.0059347181009,90.2077151335312,391,14.0664961636829,53.3163265306122,22.5063938618926,65.5612244897959,0.913,63.6672054065041,168.482654471545,1480,2000
"280",180816107062,8.29493087557604,29.147465437788,98.2570806100218,9.21985815602837,868,98.8857938718663,0,23.6,1.62224797219003,57.4585635359116,79.0055248618785,365,1.64383561643836,60,4.38356164383562,100,0.868,71.8328277235772,146.839922764228,1480,2000
"281",180816108015,12.0898480510901,26.4258973794318,95.910780669145,15.1162790697674,4541,96.7587034813926,2.07064555420219,25,6.22862725940401,59.0133982947625,62.78928136419,1852,10.6371490280778,69.7996918335901,17.548596112311,89.831430125068,4.541,64.7057559349594,153.302682926829,1480,2000
"282",180816108021,6.5979381443299,30.020618556701,96.4391691394659,9.75283901135605,2425,97.0488081725312,1.63755458515284,18.7,6.87086092715232,51.4192139737991,92.7947598253275,934,5.88865096359743,61.0932475884244,23.1263383297645,89.0834191555098,2.425,76.8407153658537,144.735768292683,1480,2000
"283",180816111002,9.93103448275862,24.4827586206897,95.0134770889488,19.1512513601741,1450,97.153024911032,1.24113475177305,16.6,11.7036011080332,57.6241134751773,69.8581560283688,562,13.5231316725979,79.7653958944282,9.9644128113879,84.0625,1.45,61.4337957317073,197.640223577236,1480,2000
"284",180816113001,8.19366852886406,24.6741154562384,96.6228893058161,4.26136363636364,1074,100,0.491400491400491,21.6,9.18560606060606,57.2481572481572,81.3267813267813,427,5.15222482435597,80.5785123966942,36.5339578454333,100,1.074,54.9529999593496,108.213658536585,1480,2000
"285",180816113002,10.0467289719626,26.4018691588785,91.4225941422594,0,856,98.0821917808219,0.789473684210526,21.8,7.47663551401869,64.4736842105263,42.3684210526316,399,8.27067669172932,89.2523364485981,3.00751879699248,100,0.856,46.0283790650407,123.543926829268,1480,2000
"286",180839552022,15.7334826427772,17.1332586786114,96.1456102783726,32.258064516129,1786,96.8579234972678,0.826446280991736,27.1,10.7502799552072,61.5702479338843,80.0275482093664,797,9.15934755332497,84.4925883694413,8.1555834378921,50.5632040050063,1.786,73.6935014634146,190.576276422764,64,2000
"287",180839552023,11.4685314685315,16.6433566433566,97.3747016706444,33.271719038817,715,100,0.958466453674121,15.9,7.27272727272727,65.1757188498403,72.5239616613419,330,5.75757575757576,87.2817955112219,11.8181818181818,19.2771084337349,0.715,67.7237146341463,145.637548780488,64,2000
"288",180839557001,14.2099681866384,25.0265111346766,92.5925925925926,30.6603773584906,943,100,2.08333333333333,20.9,9.5440084835631,67.3611111111111,56.4814814814815,482,10.7883817427386,78.3505154639175,21.7842323651452,100,0.943,53.6769805691057,129.4055,64,2000
"289",180839559002,9.37056318031235,21.7699952673923,95.9205020920502,9.47204968944099,2113,97.5757575757576,2.90556900726392,23.7,24.9875807252856,62.1065375302664,55.2058111380145,913,9.74808324205915,89.419795221843,21.3581599123768,66.120218579235,2.113,37.1473442276423,112.12137398374,64,2000
"290",180859609001,10.0682593856655,27.2184300341297,97.1518987341772,9.03225806451613,1172,100,3.96039603960396,17.6,5.84192439862543,48.2673267326733,79.950495049505,440,10.6818181818182,60.4377104377104,27.0454545454545,0,1.172,78.2790552439024,138.573601626016,433,2000
"291",180859611003,16.9668246445498,18.0094786729858,94.4337811900192,10.8843537414966,1055,95.8024691358025,6.11246943765281,20,2.93838862559242,56.479217603912,78.9731051344743,443,8.12641083521445,81.5384615384615,11.2866817155756,0,1.055,66.6085127642276,134.816182926829,433,2000
"292",180859612001,3.11082307193778,25.5346727154893,97.4193548387097,4.48548812664908,1543,97.0873786407767,1.93704600484262,19,7.64744005184705,36.8038740920097,86.9249394673123,436,5.73394495412844,70.2359346642468,19.0366972477064,0,1.543,71.2917594308943,159.765443089431,433,2000
"293",180859612002,9.83193277310924,24.2016806722689,98.2394366197183,7.35930735930736,1190,99.0123456790123,2.96296296296296,19.3,5.48060708263069,47.9012345679012,83.7037037037037,427,5.15222482435597,73.2931726907631,21.7798594847775,0,1.19,55.8307329674797,113.173451219512,433,2000
"294",180859612004,5.91848129536572,23.5622557230597,94.4269190325973,10.71761416589,1791,90.521327014218,6.86900958466454,14.4,5.28683914510686,49.8402555910543,84.6645367412141,669,5.82959641255605,81.892523364486,41.8535127055306,57.593984962406,1.791,69.7331821544715,99.646743902439,433,2000
"295",180859613004,14.5263157894737,20.4912280701754,95.7950065703022,19.47261663286,1425,96.6371681415929,2.4866785079929,17.1,6.7090395480226,61.8117229129662,83.4813499111901,794,29.0931989924433,84.7533632286996,8.43828715365239,0,1.425,73.8964020731707,160.817520325203,433,2000
"296",180859614001,12.0634920634921,18.6243386243386,95.3125,16.793893129771,945,100,1.03092783505155,16.5,2.75132275132275,61.8556701030928,72.680412371134,692,43.7861271676301,71.2765957446808,10.2601156069364,76.8451519536903,0.945,71.5247193902439,160.817520325203,433,2000
"297",180859614002,15.3104925053533,21.5203426124197,98.3298538622129,14.1215106732348,934,99.1573033707865,1.91780821917808,26.5,4.71092077087794,61.6438356164384,72.0547945205479,483,25.6728778467909,80.6451612903226,25.879917184265,19.0184049079755,0.934,60.8837096341463,152.701495934959,433,2000
"298",180859614003,11.3122171945701,22.8506787330317,100,15.5763239875389,442,100,0,18.9,3.61990950226244,66.4804469273743,86.0335195530726,360,49.1666666666667,69.1729323308271,11.6666666666667,81.4606741573034,0.442,70.3478958536585,129.856390243902,433,2000
"299",180859615001,13.2352941176471,20.5882352941176,96.0912052117264,11.0849056603774,612,97.3180076628352,1.08695652173913,23.4,5.0251256281407,69.5652173913043,80.7971014492754,382,29.8429319371728,47.7777777777778,20.9424083769633,23.3333333333333,0.612,55.5075949593496,110.017219512195,433,2000
"300",180859615002,15.006468305304,20.0517464424321,94.6601941747573,17.9261862917399,773,100,0.662251655629139,41.9,1.68175937904269,60.9271523178808,88.4105960264901,456,35.3070175438597,71.5384615384615,20.1754385964912,37.1490280777538,0.773,92.4670682520325,195.686365853659,433,2000
"301",180859615003,8.75781948168007,21.71581769437,97.331240188383,10.2040816326531,1119,95.5654101995565,0.928074245939675,12.5,5.36193029490617,59.3967517401392,85.614849187935,620,28.0645161290323,73.2851985559567,16.1290322580645,69.7520661157025,1.119,61.0580538617886,148.192593495935,433,2000
"302",180859616001,25.4970760233918,18.5964912280702,93.6170212765958,11.4730878186969,855,97.2527472527473,2.3121387283237,21.9,9.70760233918129,78.3236994219653,86.4161849710983,610,39.8360655737705,63.2701421800948,29.5081967213115,80.8149405772496,0.855,59.0455804065041,122.191256097561,433,2000
"303",180859617001,13.8149556400507,16.9835234474018,94.5238095238095,23.8421955403087,789,97.3684210526316,1.46627565982405,25,2.17669654289373,68.3284457478006,86.217008797654,455,23.7362637362637,78.5326086956522,7.69230769230769,0,0.789,78.4368668292683,177.049569105691,433,2000
